latitude,longitude,speed_limit,average_speed,speed_ratio,inverted_ratio
43.64503,-79.36389,35,11.5,0.32857142857142857,0.6714285714285715
43.64504,-79.36385,35,11.5,0.32857142857142857,0.6714285714285715
43.64507,-79.36377,35,11.5,0.32857142857142857,0.6714285714285715
43.64531,-79.36306,35,11.5,0.32857142857142857,0.6714285714285715
43.6625,-79.37673,40,32.97,0.8242499999999999,0.17575000000000007
43.66291,-79.3769,40,32.97,0.8242499999999999,0.17575000000000007
43.64849,-79.37358,40,21.41,0.53525,0.46475
43.64862,-79.37329,40,21.41,0.53525,0.46475
43.66195,-79.40772,40,34.13,0.8532500000000001,0.14674999999999994
43.66192,-79.40785,40,34.13,0.8532500000000001,0.14674999999999994
43.6539,-79.39007,50,13.56,0.2712,0.7288
43.65394,-79.39008,50,13.56,0.2712,0.7288
43.65398,-79.3901,50,13.56,0.2712,0.7288
43.64259,-79.37507,40,35.27,0.88175,0.11824999999999997
43.64265,-79.37511,40,35.27,0.88175,0.11824999999999997
43.64308,-79.39256,35,16.97,0.4848571428571428,0.5151428571428571
43.64291,-79.39246,35,16.97,0.4848571428571428,0.5151428571428571
43.64494,-79.39761,40,28.66,0.7165,0.2835
43.64491,-79.39776,40,28.66,0.7165,0.2835
43.6557,-79.38065,40,23.18,0.5795,0.4205
43.65579,-79.38069,40,23.18,0.5795,0.4205
43.64581,-79.39005,50,4.07,0.0814,0.9186
43.64567,-79.39071,50,4.07,0.0814,0.9186
43.64561,-79.39101,50,4.07,0.0814,0.9186
43.65842,-79.38975,50,40.19,0.8038,0.19620000000000004
43.65876,-79.38989,50,40.19,0.8038,0.19620000000000004
43.65162,-79.37293,50,26.37,0.5274,0.4726
43.65162,-79.37286,50,26.37,0.5274,0.4726
43.65162,-79.37276,50,26.37,0.5274,0.4726
43.65162,-79.37266,50,26.37,0.5274,0.4726
43.65161,-79.37255,50,26.37,0.5274,0.4726
43.65157,-79.37235,50,26.37,0.5274,0.4726
43.65506,-79.39175,50,26.83,0.5366,0.46340000000000003
43.65515,-79.39178,50,26.83,0.5366,0.46340000000000003
43.64554,-79.36434,40,47.6,1.19,-0.18999999999999995
43.64561,-79.36412,40,47.6,1.19,-0.18999999999999995
43.6457,-79.38538,50,5.07,0.1014,0.8986
43.64581,-79.38543,50,5.07,0.1014,0.8986
43.64607,-79.38554,50,5.07,0.1014,0.8986
43.65746,-79.38605,50,20.8,0.41600000000000004,0.584
43.65771,-79.38615,50,20.8,0.41600000000000004,0.584
43.64301,-79.39948,50,11.69,0.23379999999999998,0.7662
43.64319,-79.39955,50,11.69,0.23379999999999998,0.7662
43.64378,-79.3674,50,32.5,0.65,0.35
43.64382,-79.36726,50,32.5,0.65,0.35
43.65991,-79.37801,40,33.08,0.827,0.17300000000000004
43.65993,-79.37787,40,33.08,0.827,0.17300000000000004
43.65506,-79.39803,50,30.74,0.6148,0.3852
43.65504,-79.39813,50,30.74,0.6148,0.3852
43.63738,-79.39364,40,35.75,0.89375,0.10624999999999996
43.63741,-79.39381,40,35.75,0.89375,0.10624999999999996
43.6543,-79.39144,40,28.83,0.72075,0.27925
43.65385,-79.3937,40,28.83,0.72075,0.27925
43.64453,-79.36727,40,46.9,1.1724999999999999,-0.17249999999999988
43.64458,-79.36714,40,46.9,1.1724999999999999,-0.17249999999999988
43.64476,-79.36661,40,46.9,1.1724999999999999,-0.17249999999999988
43.64306,-79.39263,35,13.48,0.3851428571428572,0.6148571428571428
43.64324,-79.39271,35,13.48,0.3851428571428572,0.6148571428571428
43.64277,-79.39378,40,20.69,0.51725,0.48275
43.64316,-79.39396,40,20.69,0.51725,0.48275
43.64394,-79.40256,40,15.97,0.39925,0.60075
43.64392,-79.40269,40,15.97,0.39925,0.60075
43.65455,-79.39413,40,28.17,0.70425,0.29574999999999996
43.65478,-79.39423,40,28.17,0.70425,0.29574999999999996
43.65177,-79.40582,35,10.62,0.3034285714285714,0.6965714285714286
43.65173,-79.40602,35,10.62,0.3034285714285714,0.6965714285714286
43.64609,-79.39967,50,22.37,0.4474,0.5526
43.64647,-79.39981,50,22.37,0.4474,0.5526
43.64841,-79.37376,40,16.63,0.41574999999999995,0.58425
43.64849,-79.37358,40,16.63,0.41574999999999995,0.58425
43.64116,-79.39169,50,19.13,0.3826,0.6174
43.64109,-79.39166,50,19.13,0.3826,0.6174
43.641,-79.39163,50,19.13,0.3826,0.6174
43.6408,-79.39155,50,19.13,0.3826,0.6174
43.64311,-79.39244,40,36.74,0.9185000000000001,0.0814999999999999
43.64308,-79.39256,40,36.74,0.9185000000000001,0.0814999999999999
43.64271,-79.39095,50,34.37,0.6873999999999999,0.3126000000000001
43.64276,-79.39096,50,34.37,0.6873999999999999,0.3126000000000001
43.65983,-79.37847,40,29.75,0.74375,0.25625
43.65991,-79.37801,40,29.75,0.74375,0.25625
43.65173,-79.40602,35,13.87,0.39628571428571424,0.6037142857142858
43.65169,-79.4062,35,13.87,0.39628571428571424,0.6037142857142858
43.64346,-79.37026,40,48.22,1.2055,-0.20550000000000002
43.64356,-79.36998,40,48.22,1.2055,-0.20550000000000002
43.66306,-79.40223,40,25.37,0.63425,0.36575
43.66297,-79.40258,40,25.37,0.63425,0.36575
43.64278,-79.39239,35,11.1,0.3171428571428571,0.6828571428571428
43.64278,-79.39237,35,11.1,0.3171428571428571,0.6828571428571428
43.64279,-79.39236,35,11.1,0.3171428571428571,0.6828571428571428
43.64279,-79.39235,35,11.1,0.3171428571428571,0.6828571428571428
43.6428,-79.39234,35,11.1,0.3171428571428571,0.6828571428571428
43.64281,-79.39233,35,11.1,0.3171428571428571,0.6828571428571428
43.64282,-79.39232,35,11.1,0.3171428571428571,0.6828571428571428
43.64284,-79.39231,35,11.1,0.3171428571428571,0.6828571428571428
43.64285,-79.39231,35,11.1,0.3171428571428571,0.6828571428571428
43.64286,-79.39231,35,11.1,0.3171428571428571,0.6828571428571428
43.64288,-79.39232,35,11.1,0.3171428571428571,0.6828571428571428
43.64289,-79.39233,35,11.1,0.3171428571428571,0.6828571428571428
43.6429,-79.39234,35,11.1,0.3171428571428571,0.6828571428571428
43.64291,-79.39235,35,11.1,0.3171428571428571,0.6828571428571428
43.64292,-79.39237,35,11.1,0.3171428571428571,0.6828571428571428
43.64292,-79.39239,35,11.1,0.3171428571428571,0.6828571428571428
43.64292,-79.3924,35,11.1,0.3171428571428571,0.6828571428571428
43.64292,-79.39241,35,11.1,0.3171428571428571,0.6828571428571428
43.64292,-79.39243,35,11.1,0.3171428571428571,0.6828571428571428
43.64292,-79.39245,35,11.1,0.3171428571428571,0.6828571428571428
43.64291,-79.39246,35,11.1,0.3171428571428571,0.6828571428571428
43.6618,-79.37247,40,33.3,0.8324999999999999,0.1675000000000001
43.66187,-79.3725,40,33.3,0.8324999999999999,0.1675000000000001
43.66194,-79.37253,40,33.3,0.8324999999999999,0.1675000000000001
43.65799,-79.39995,40,17.5,0.4375,0.5625
43.65799,-79.40006,40,17.5,0.4375,0.5625
43.64597,-79.37,40,34.74,0.8685,0.13149999999999995
43.6461,-79.37006,40,34.74,0.8685,0.13149999999999995
43.65423,-79.39936,50,26.6,0.532,0.46799999999999997
43.65422,-79.39941,50,26.6,0.532,0.46799999999999997
43.64248,-79.39016,35,4.54,0.12971428571428573,0.8702857142857143
43.6425,-79.39016,35,4.54,0.12971428571428573,0.8702857142857143
43.64252,-79.39016,35,4.54,0.12971428571428573,0.8702857142857143
43.65979,-79.39089,40,38.2,0.9550000000000001,0.04499999999999993
43.65973,-79.39112,40,38.2,0.9550000000000001,0.04499999999999993
43.6597,-79.39129,40,38.2,0.9550000000000001,0.04499999999999993
43.6535,-79.36498,50,12.95,0.259,0.741
43.65383,-79.36511,50,12.95,0.259,0.741
43.65426,-79.36529,50,12.95,0.259,0.741
43.65743,-79.391,50,16.04,0.3208,0.6792
43.65746,-79.39101,50,16.04,0.3208,0.6792
43.64821,-79.38531,50,16.48,0.3296,0.6704
43.64812,-79.38577,50,16.48,0.3296,0.6704
43.65385,-79.38886,50,16.89,0.3378,0.6622
43.65414,-79.38899,50,16.89,0.3378,0.6622
43.66122,-79.37679,35,21.4,0.6114285714285714,0.38857142857142857
43.66124,-79.3768,35,21.4,0.6114285714285714,0.38857142857142857
43.66126,-79.37683,35,21.4,0.6114285714285714,0.38857142857142857
43.66126,-79.37685,35,21.4,0.6114285714285714,0.38857142857142857
43.66126,-79.3769,35,21.4,0.6114285714285714,0.38857142857142857
43.66125,-79.37696,35,21.4,0.6114285714285714,0.38857142857142857
43.66123,-79.37698,35,21.4,0.6114285714285714,0.38857142857142857
43.66119,-79.37699,35,21.4,0.6114285714285714,0.38857142857142857
43.66116,-79.37696,35,21.4,0.6114285714285714,0.38857142857142857
43.66114,-79.37693,35,21.4,0.6114285714285714,0.38857142857142857
43.66114,-79.37689,35,21.4,0.6114285714285714,0.38857142857142857
43.66116,-79.37684,35,21.4,0.6114285714285714,0.38857142857142857
43.66118,-79.3768,35,21.4,0.6114285714285714,0.38857142857142857
43.64204,-79.3935,40,14.48,0.362,0.638
43.64216,-79.39355,40,14.48,0.362,0.638
43.64222,-79.39357,40,14.48,0.362,0.638
43.64227,-79.39359,40,14.48,0.362,0.638
43.6461,-79.37006,40,35.5,0.8875,0.11250000000000004
43.64629,-79.37014,40,35.5,0.8875,0.11250000000000004
43.64795,-79.39528,40,22.91,0.57275,0.42725
43.64792,-79.39541,40,22.91,0.57275,0.42725
43.64791,-79.39545,40,22.91,0.57275,0.42725
43.64129,-79.39174,50,28.08,0.5616,0.4384
43.64124,-79.39172,50,28.08,0.5616,0.4384
43.64116,-79.39169,50,28.08,0.5616,0.4384
43.64766,-79.39297,50,24.73,0.4946,0.5054000000000001
43.64772,-79.39299,50,24.73,0.4946,0.5054000000000001
43.6479,-79.39307,50,24.73,0.4946,0.5054000000000001
43.64713,-79.36643,40,42.43,1.06075,-0.06075000000000008
43.64716,-79.36644,40,42.43,1.06075,-0.06075000000000008
43.64247,-79.39228,35,18.6,0.5314285714285715,0.4685714285714285
43.64254,-79.39179,35,18.6,0.5314285714285715,0.4685714285714285
43.64258,-79.39153,35,18.6,0.5314285714285715,0.4685714285714285
43.64263,-79.39124,35,18.6,0.5314285714285715,0.4685714285714285
43.64271,-79.39095,35,18.6,0.5314285714285715,0.4685714285714285
43.64505,-79.39022,50,28.81,0.5761999999999999,0.42380000000000007
43.64499,-79.39049,50,28.81,0.5761999999999999,0.42380000000000007
43.65027,-79.39816,35,17.8,0.5085714285714286,0.49142857142857144
43.65007,-79.39908,35,17.8,0.5085714285714286,0.49142857142857144
43.64965,-79.39214,30,32.43,1.081,-0.08099999999999996
43.64973,-79.39216,30,32.43,1.081,-0.08099999999999996
43.64981,-79.39218,30,32.43,1.081,-0.08099999999999996
43.64986,-79.3922,30,32.43,1.081,-0.08099999999999996
43.64251,-79.3796,35,66.75,1.9071428571428573,-0.9071428571428573
43.64248,-79.37964,35,66.75,1.9071428571428573,-0.9071428571428573
43.66021,-79.3856,40,24.17,0.6042500000000001,0.39574999999999994
43.66052,-79.38574,40,24.17,0.6042500000000001,0.39574999999999994
43.63902,-79.38591,40,33.06,0.8265,0.1735
43.63895,-79.38627,40,33.06,0.8265,0.1735
43.65692,-79.39076,50,18.16,0.3632,0.6368
43.65704,-79.39081,50,18.16,0.3632,0.6368
43.65633,-79.37544,50,25.18,0.5036,0.49639999999999995
43.65645,-79.3755,50,25.18,0.5036,0.49639999999999995
43.65212,-79.3644,40,23.49,0.5872499999999999,0.41275000000000006
43.65217,-79.36427,40,23.49,0.5872499999999999,0.41275000000000006
43.65221,-79.36416,40,23.49,0.5872499999999999,0.41275000000000006
43.65227,-79.36405,40,23.49,0.5872499999999999,0.41275000000000006
43.65233,-79.36394,40,23.49,0.5872499999999999,0.41275000000000006
43.65245,-79.36371,40,23.49,0.5872499999999999,0.41275000000000006
43.6566,-79.38469,35,18.9,0.5399999999999999,0.4600000000000001
43.65655,-79.38486,35,18.9,0.5399999999999999,0.4600000000000001
43.64376,-79.38968,40,33.8,0.845,0.15500000000000003
43.64374,-79.38981,40,33.8,0.845,0.15500000000000003
43.64419,-79.39279,35,4.75,0.1357142857142857,0.8642857142857143
43.64429,-79.39283,35,4.75,0.1357142857142857,0.8642857142857143
43.64431,-79.39283,35,4.75,0.1357142857142857,0.8642857142857143
43.64434,-79.39281,35,4.75,0.1357142857142857,0.8642857142857143
43.64436,-79.39276,35,4.75,0.1357142857142857,0.8642857142857143
43.64459,-79.39171,35,4.75,0.1357142857142857,0.8642857142857143
43.65948,-79.39655,40,24.03,0.60075,0.39925
43.65985,-79.3967,40,24.03,0.60075,0.39925
43.65129,-79.39278,40,34.95,0.87375,0.12624999999999997
43.65178,-79.39299,40,34.95,0.87375,0.12624999999999997
43.643,-79.37764,50,52.98,1.0595999999999999,-0.059599999999999875
43.64317,-79.37756,50,52.98,1.0595999999999999,-0.059599999999999875
43.64326,-79.37747,50,52.98,1.0595999999999999,-0.059599999999999875
43.64334,-79.37731,50,52.98,1.0595999999999999,-0.059599999999999875
43.64341,-79.37717,50,52.98,1.0595999999999999,-0.059599999999999875
43.64394,-79.37605,50,52.98,1.0595999999999999,-0.059599999999999875
43.65719,-79.3758,50,20.03,0.4006,0.5993999999999999
43.6574,-79.37588,50,20.03,0.4006,0.5993999999999999
43.65761,-79.37596,50,20.03,0.4006,0.5993999999999999
43.65753,-79.39537,40,24.09,0.60225,0.39775000000000005
43.6581,-79.39562,40,24.09,0.60225,0.39775000000000005
43.64566,-79.39215,35,12.34,0.3525714285714286,0.6474285714285715
43.64585,-79.3913,35,12.34,0.3525714285714286,0.6474285714285715
43.65364,-79.3947,40,35.26,0.8815,0.11850000000000005
43.65345,-79.39553,40,35.26,0.8815,0.11850000000000005
43.64546,-79.38177,40,15.17,0.37925,0.62075
43.64537,-79.38219,40,15.17,0.37925,0.62075
43.64535,-79.38226,40,15.17,0.37925,0.62075
43.6453,-79.38234,40,15.17,0.37925,0.62075
43.64017,-79.38205,35,25.68,0.7337142857142857,0.26628571428571435
43.6402,-79.3819,35,25.68,0.7337142857142857,0.26628571428571435
43.64023,-79.3818,35,25.68,0.7337142857142857,0.26628571428571435
43.64029,-79.38143,35,25.68,0.7337142857142857,0.26628571428571435
43.64031,-79.38137,35,25.68,0.7337142857142857,0.26628571428571435
43.64034,-79.38132,35,25.68,0.7337142857142857,0.26628571428571435
43.6404,-79.38128,35,25.68,0.7337142857142857,0.26628571428571435
43.64047,-79.38125,35,25.68,0.7337142857142857,0.26628571428571435
43.64054,-79.38125,35,25.68,0.7337142857142857,0.26628571428571435
43.6406,-79.38126,35,25.68,0.7337142857142857,0.26628571428571435
43.6565,-79.37433,40,26.22,0.6555,0.34450000000000003
43.6567,-79.3744,40,26.22,0.6555,0.34450000000000003
43.65201,-79.40615,35,4.32,0.12342857142857144,0.8765714285714286
43.65173,-79.40602,35,4.32,0.12342857142857144,0.8765714285714286
43.64582,-79.36993,40,34.99,0.87475,0.12524999999999997
43.64587,-79.36995,40,34.99,0.87475,0.12524999999999997
43.65087,-79.36576,40,21.41,0.53525,0.46475
43.65095,-79.36544,40,21.41,0.53525,0.46475
43.65108,-79.36485,40,21.41,0.53525,0.46475
43.65126,-79.36402,40,21.41,0.53525,0.46475
43.65431,-79.39403,40,29.15,0.72875,0.27125
43.65455,-79.39413,40,29.15,0.72875,0.27125
43.65639,-79.38559,50,13.12,0.26239999999999997,0.7376
43.65644,-79.38562,50,13.12,0.26239999999999997,0.7376
43.657,-79.38587,50,13.12,0.26239999999999997,0.7376
43.6507,-79.38723,40,31.22,0.7805,0.21950000000000003
43.65065,-79.38745,40,31.22,0.7805,0.21950000000000003
43.65076,-79.38876,50,31.0,0.62,0.38
43.65099,-79.38885,50,31.0,0.62,0.38
43.65172,-79.38916,50,31.0,0.62,0.38
43.64119,-79.37685,40,15.92,0.398,0.602
43.64157,-79.37711,40,15.92,0.398,0.602
43.64343,-79.37542,40,29.57,0.73925,0.26075000000000004
43.64354,-79.37547,40,29.57,0.73925,0.26075000000000004
43.64369,-79.37553,40,29.57,0.73925,0.26075000000000004
43.66088,-79.41281,40,31.12,0.778,0.22199999999999998
43.66087,-79.41287,40,31.12,0.778,0.22199999999999998
43.64306,-79.39263,40,36.63,0.9157500000000001,0.08424999999999994
43.64302,-79.39277,40,36.63,0.9157500000000001,0.08424999999999994
43.64154,-79.37572,40,28.15,0.70375,0.29625
43.64147,-79.37597,40,28.15,0.70375,0.29625
43.63784,-79.39152,40,20.36,0.509,0.491
43.63778,-79.39177,40,20.36,0.509,0.491
43.64168,-79.38099,40,27.02,0.6755,0.3245
43.64171,-79.381,40,27.02,0.6755,0.3245
43.65607,-79.39475,40,31.06,0.7765,0.22350000000000003
43.65635,-79.39487,40,31.06,0.7765,0.22350000000000003
43.64824,-79.38518,50,12.02,0.2404,0.7596
43.64821,-79.38531,50,12.02,0.2404,0.7596
43.65655,-79.38345,50,6.77,0.1354,0.8646
43.65644,-79.384,50,6.77,0.1354,0.8646
43.65205,-79.38909,35,13.4,0.38285714285714284,0.6171428571428572
43.6522,-79.38839,35,13.4,0.38285714285714284,0.6171428571428572
43.6522,-79.38836,35,13.4,0.38285714285714284,0.6171428571428572
43.65218,-79.38833,35,13.4,0.38285714285714284,0.6171428571428572
43.65208,-79.38829,35,13.4,0.38285714285714284,0.6171428571428572
43.66272,-79.38522,50,26.13,0.5226,0.47740000000000005
43.66263,-79.38561,50,26.13,0.5226,0.47740000000000005
43.65309,-79.38199,50,15.13,0.30260000000000004,0.6974
43.65306,-79.38215,50,15.13,0.30260000000000004,0.6974
43.65301,-79.3824,50,15.13,0.30260000000000004,0.6974
43.65295,-79.38265,50,15.13,0.30260000000000004,0.6974
43.64241,-79.37911,70,24.37,0.34814285714285714,0.6518571428571429
43.64246,-79.379,70,24.37,0.34814285714285714,0.6518571428571429
43.64255,-79.37876,70,24.37,0.34814285714285714,0.6518571428571429
43.64279,-79.37817,70,24.37,0.34814285714285714,0.6518571428571429
43.64517,-79.36537,40,48.33,1.20825,-0.20825000000000005
43.64536,-79.36483,40,48.33,1.20825,-0.20825000000000005
43.64359,-79.38173,40,27.95,0.69875,0.30125
43.64363,-79.38175,40,27.95,0.69875,0.30125
43.6439,-79.37562,40,25.62,0.6405000000000001,0.35949999999999993
43.64402,-79.37566,40,25.62,0.6405000000000001,0.35949999999999993
43.651,-79.36946,50,14.55,0.29100000000000004,0.709
43.65138,-79.36961,50,14.55,0.29100000000000004,0.709
43.65131,-79.38444,40,31.58,0.7895,0.21050000000000002
43.65128,-79.38456,40,31.58,0.7895,0.21050000000000002
43.65887,-79.39338,50,15.7,0.314,0.6859999999999999
43.65896,-79.39341,50,15.7,0.314,0.6859999999999999
43.6373,-79.39375,40,34.14,0.8535,0.14649999999999996
43.63738,-79.39364,40,34.14,0.8535,0.14649999999999996
43.63958,-79.38688,40,33.75,0.84375,0.15625
43.63963,-79.3869,40,33.75,0.84375,0.15625
43.64253,-79.38989,35,4.54,0.12971428571428573,0.8702857142857143
43.64252,-79.38989,35,4.54,0.12971428571428573,0.8702857142857143
43.64248,-79.3899,35,4.54,0.12971428571428573,0.8702857142857143
43.64245,-79.38992,35,4.54,0.12971428571428573,0.8702857142857143
43.66072,-79.38583,40,28.99,0.72475,0.27525
43.66082,-79.38588,40,28.99,0.72475,0.27525
43.64425,-79.37577,40,29.47,0.73675,0.26325
43.6443,-79.37579,40,29.47,0.73675,0.26325
43.64962,-79.38586,40,29.25,0.73125,0.26875000000000004
43.64976,-79.38594,40,29.25,0.73125,0.26875000000000004
43.64602,-79.37912,40,25.33,0.63325,0.36675
43.64596,-79.3794,40,25.33,0.63325,0.36675
43.64589,-79.37975,40,25.33,0.63325,0.36675
43.66078,-79.41327,40,31.52,0.788,0.21199999999999997
43.66075,-79.41343,40,31.52,0.788,0.21199999999999997
43.64188,-79.37263,35,14.05,0.40142857142857147,0.5985714285714285
43.6419,-79.37258,35,14.05,0.40142857142857147,0.5985714285714285
43.642,-79.3723,35,14.05,0.40142857142857147,0.5985714285714285
43.65735,-79.39096,50,16.48,0.3296,0.6704
43.65743,-79.391,50,16.48,0.3296,0.6704
43.65664,-79.38897,40,31.28,0.782,0.21799999999999997
43.65727,-79.38924,40,31.28,0.782,0.21799999999999997
43.63909,-79.39209,50,72.21,1.4442,-0.44419999999999993
43.63908,-79.39215,50,72.21,1.4442,-0.44419999999999993
43.64154,-79.38091,40,24.87,0.62175,0.37825
43.64168,-79.38099,40,24.87,0.62175,0.37825
43.65473,-79.37684,40,16.8,0.42000000000000004,0.58
43.65475,-79.37674,40,16.8,0.42000000000000004,0.58
43.64429,-79.37593,40,21.04,0.526,0.474
43.64424,-79.37591,40,21.04,0.526,0.474
43.63951,-79.38312,40,37.81,0.94525,0.054749999999999965
43.63948,-79.38331,40,37.81,0.94525,0.054749999999999965
43.63936,-79.38397,40,37.81,0.94525,0.054749999999999965
43.64146,-79.37933,35,18.93,0.5408571428571428,0.4591428571428572
43.6421,-79.37986,35,18.93,0.5408571428571428,0.4591428571428572
43.65241,-79.36737,50,45.29,0.9057999999999999,0.09420000000000006
43.6525,-79.36693,50,45.29,0.9057999999999999,0.09420000000000006
43.65258,-79.36656,50,45.29,0.9057999999999999,0.09420000000000006
43.65414,-79.38899,50,6.85,0.13699999999999998,0.863
43.65468,-79.38922,50,6.85,0.13699999999999998,0.863
43.65359,-79.40308,50,11.9,0.23800000000000002,0.762
43.65364,-79.4031,50,11.9,0.23800000000000002,0.762
43.64909,-79.36704,50,21.4,0.428,0.5720000000000001
43.64912,-79.3669,50,21.4,0.428,0.5720000000000001
43.64914,-79.36683,50,21.4,0.428,0.5720000000000001
43.64972,-79.37066,40,18.79,0.46975,0.53025
43.64977,-79.37051,40,18.79,0.46975,0.53025
43.64249,-79.3784,35,33.7,0.962857142857143,0.03714285714285703
43.64243,-79.37855,35,33.7,0.962857142857143,0.03714285714285703
43.65138,-79.36961,50,12.2,0.244,0.756
43.65188,-79.36981,50,12.2,0.244,0.756
43.66206,-79.36789,40,26.29,0.65725,0.34275
43.66204,-79.36779,40,26.29,0.65725,0.34275
43.66201,-79.36765,40,26.29,0.65725,0.34275
43.64749,-79.3728,50,23.24,0.4648,0.5352
43.64774,-79.37228,50,23.24,0.4648,0.5352
43.66118,-79.3768,35,9.59,0.274,0.726
43.66122,-79.37679,35,9.59,0.274,0.726
43.64773,-79.39737,50,29.4,0.588,0.41200000000000003
43.64769,-79.39759,50,29.4,0.588,0.41200000000000003
43.64766,-79.39773,50,29.4,0.588,0.41200000000000003
43.65379,-79.39121,50,18.78,0.37560000000000004,0.6244
43.65386,-79.39125,50,18.78,0.37560000000000004,0.6244
43.65876,-79.38989,50,41.15,0.823,0.17700000000000005
43.65886,-79.38993,50,41.15,0.823,0.17700000000000005
43.64927,-79.38053,40,23.74,0.5934999999999999,0.4065000000000001
43.64953,-79.38064,40,23.74,0.5934999999999999,0.4065000000000001
43.64428,-79.39159,50,15.69,0.31379999999999997,0.6862
43.64444,-79.39165,50,15.69,0.31379999999999997,0.6862
43.64909,-79.38655,35,12.72,0.36342857142857143,0.6365714285714286
43.64909,-79.38646,35,12.72,0.36342857142857143,0.6365714285714286
43.64907,-79.3864,35,12.72,0.36342857142857143,0.6365714285714286
43.64904,-79.38636,35,12.72,0.36342857142857143,0.6365714285714286
43.649,-79.38635,35,12.72,0.36342857142857143,0.6365714285714286
43.64896,-79.38633,35,12.72,0.36342857142857143,0.6365714285714286
43.64871,-79.38623,35,12.72,0.36342857142857143,0.6365714285714286
43.65208,-79.38829,35,15.8,0.45142857142857146,0.5485714285714285
43.65192,-79.38899,35,15.8,0.45142857142857146,0.5485714285714285
43.65194,-79.38903,35,15.8,0.45142857142857146,0.5485714285714285
43.65196,-79.38904,35,15.8,0.45142857142857146,0.5485714285714285
43.65205,-79.38909,35,15.8,0.45142857142857146,0.5485714285714285
43.66214,-79.38786,50,14.26,0.2852,0.7148
43.6621,-79.38806,50,14.26,0.2852,0.7148
43.66209,-79.38814,50,14.26,0.2852,0.7148
43.66199,-79.38863,50,14.26,0.2852,0.7148
43.65525,-79.38602,40,32.6,0.8150000000000001,0.18499999999999994
43.65508,-79.38679,40,32.6,0.8150000000000001,0.18499999999999994
43.65505,-79.38695,40,32.6,0.8150000000000001,0.18499999999999994
43.65542,-79.3653,40,24.86,0.6214999999999999,0.37850000000000006
43.65548,-79.36502,40,24.86,0.6214999999999999,0.37850000000000006
43.64986,-79.3922,30,33.4,1.1133333333333333,-0.11333333333333329
43.65006,-79.39228,30,33.4,1.1133333333333333,-0.11333333333333329
43.64567,-79.38464,35,12.3,0.3514285714285714,0.6485714285714286
43.6457,-79.38457,35,12.3,0.3514285714285714,0.6485714285714286
43.66036,-79.40081,40,26.51,0.6627500000000001,0.33724999999999994
43.66038,-79.40085,40,26.51,0.6627500000000001,0.33724999999999994
43.6604,-79.40088,40,26.51,0.6627500000000001,0.33724999999999994
43.66043,-79.40092,40,26.51,0.6627500000000001,0.33724999999999994
43.66046,-79.40095,40,26.51,0.6627500000000001,0.33724999999999994
43.66049,-79.40098,40,26.51,0.6627500000000001,0.33724999999999994
43.66053,-79.401,40,26.51,0.6627500000000001,0.33724999999999994
43.66059,-79.40103,40,26.51,0.6627500000000001,0.33724999999999994
43.66076,-79.4011,40,26.51,0.6627500000000001,0.33724999999999994
43.66134,-79.40132,40,26.51,0.6627500000000001,0.33724999999999994
43.64627,-79.3782,40,28.82,0.7205,0.27949999999999997
43.64624,-79.3783,40,28.82,0.7205,0.27949999999999997
43.64621,-79.37841,40,28.82,0.7205,0.27949999999999997
43.65685,-79.40582,40,38.45,0.96125,0.03874999999999995
43.65681,-79.40601,40,38.45,0.96125,0.03874999999999995
43.64233,-79.3783,35,12.6,0.36,0.64
43.64243,-79.37837,35,12.6,0.36,0.64
43.65187,-79.37247,40,24.84,0.621,0.379
43.65201,-79.37252,40,24.84,0.621,0.379
43.64346,-79.39105,35,47.2,1.3485714285714288,-0.34857142857142875
43.64281,-79.39077,35,47.2,1.3485714285714288,-0.34857142857142875
43.64275,-79.39074,35,47.2,1.3485714285714288,-0.34857142857142875
43.64273,-79.39068,35,47.2,1.3485714285714288,-0.34857142857142875
43.64274,-79.39058,35,47.2,1.3485714285714288,-0.34857142857142875
43.64296,-79.38955,35,47.2,1.3485714285714288,-0.34857142857142875
43.64237,-79.38401,50,33.11,0.6622,0.3378
43.64241,-79.38381,50,33.11,0.6622,0.3378
43.64353,-79.39074,40,22.8,0.5700000000000001,0.42999999999999994
43.64346,-79.39105,40,22.8,0.5700000000000001,0.42999999999999994
43.64544,-79.38291,40,27.13,0.67825,0.32175
43.64546,-79.38298,40,27.13,0.67825,0.32175
43.64547,-79.3831,40,27.13,0.67825,0.32175
43.64549,-79.38318,40,27.13,0.67825,0.32175
43.65201,-79.38928,50,19.48,0.3896,0.6104
43.65218,-79.38935,50,19.48,0.3896,0.6104
43.66253,-79.38516,35,19.5,0.5571428571428572,0.44285714285714284
43.66255,-79.38516,35,19.5,0.5571428571428572,0.44285714285714284
43.66257,-79.38515,35,19.5,0.5571428571428572,0.44285714285714284
43.66272,-79.38522,35,19.5,0.5571428571428572,0.44285714285714284
43.63942,-79.38681,40,22.83,0.57075,0.42925
43.63953,-79.38686,40,22.83,0.57075,0.42925
43.64914,-79.36683,50,19.0,0.38,0.62
43.64926,-79.36631,50,19.0,0.38,0.62
43.64933,-79.3661,50,19.0,0.38,0.62
43.64561,-79.39101,50,5.94,0.1188,0.8812
43.64558,-79.39112,50,5.94,0.1188,0.8812
43.65888,-79.36576,40,20.52,0.513,0.487
43.65901,-79.36581,40,20.52,0.513,0.487
43.65688,-79.38444,35,16.8,0.48000000000000004,0.52
